index,flywire_id,rate
32464,720575940618165019,128.56666666666666
32957,720575940618291520,0.06666666666666667
33562,720575940618472261,63.333333333333336
33932,720575940618574749,38.8
34429,720575940618696989,46.06666666666667
34543,720575940618726171,22.633333333333333
34800,720575940618800064,0.16666666666666666
34962,720575940618859480,22.533333333333335
34978,720575940618864725,5.566666666666666
35413,720575940618995393,7.2
35583,720575940619048827,78.5
35807,720575940619114048,32.2
36026,720575940619173534,20.333333333333332
36033,720575940619176094,1.2666666666666666
37039,720575940619455879,3.433333333333333
37102,720575940619473624,39.266666666666666
37505,720575940619588568,49.0
38695,720575940619853515,38.46666666666667
38796,720575940619877396,88.2
39236,720575940619973712,125.86666666666666
39346,720575940620001360,0.1
39472,720575940620025620,36.166666666666664
39503,720575940620031366,55.833333333333336
39661,720575940620062288,7.133333333333334
40181,720575940620170887,39.6
40663,720575940620254087,24.766666666666666
40749,720575940620271636,1.3
40773,720575940620274085,93.4
40812,720575940620282900,7.2
40846,720575940620292116,9.3
41082,720575940620335269,71.43333333333334
41291,720575940620374693,27.833333333333332
41803,720575940620473547,26.5
41810,720575940620474278,13.033333333333333
43027,720575940620673985,54.36666666666667
43291,720575940620714150,3.566666666666667
43681,720575940620780272,34.166666666666664
43796,720575940620805046,13.466666666666667
44186,720575940620873793,7.533333333333333
44190,720575940620874757,115.73333333333333
44337,720575940620900446,194.1
45273,720575940621057702,19.3
46467,720575940621261296,38.96666666666667
46832,720575940621329328,3.7333333333333334
46927,720575940621345012,8.7
47228,720575940621399899,55.93333333333333
47329,720575940621422518,21.866666666666667
47516,720575940621468404,7.133333333333334
47685,720575940621502051,200.2
47779,720575940621519130,0.43333333333333335
47871,720575940621538142,39.833333333333336
48060,720575940621573030,27.033333333333335
48064,720575940621573542,0.43333333333333335
48081,720575940621577036,15.166666666666666
48126,720575940621586854,73.7
48902,720575940621754367,194.1
49002,720575940621771041,10.2
49679,720575940621902085,1.9
50246,720575940622027222,2.3
50892,720575940622147873,0.5
51360,720575940622235425,66.8
52001,720575940622348156,25.833333333333332
52744,720575940622474899,2.566666666666667
53132,720575940622552675,1.0333333333333334
53394,720575940622612749,40.13333333333333
53467,720575940622624214,7.1
53886,720575940622695448,156.76666666666668
54114,720575940622734106,2.566666666666667
54498,720575940622810153,52.2
55785,720575940623072013,7.5
56395,720575940623192781,31.1
56476,720575940623209165,39.56666666666667
56483,720575940623210445,78.2
56488,720575940623211725,76.9
56555,720575940623224555,2.066666666666667
57206,720575940623352063,91.2
57753,720575940623453959,30.633333333333333
57884,720575940623478115,19.7
58439,720575940623578375,50.9
58645,720575940623614442,0.03333333333333333
59156,720575940623718380,0.06666666666666667
59867,720575940623862015,0.7333333333333333
60016,720575940623886008,0.7333333333333333
60755,720575940624023188,32.2
61060,720575940624084372,3.2333333333333334
61477,720575940624163303,0.4
62116,720575940624310857,13.266666666666667
62398,720575940624366845,2.1
62909,720575940624484796,61.13333333333333
63437,720575940624600840,9.1
63540,720575940624623287,39.06666666666667
63955,720575940624710653,0.1
64844,720575940624897516,37.03333333333333
64890,720575940624906483,38.166666666666664
65153,720575940624963786,198.33333333333334
65170,720575940624966840,39.8
65552,720575940625045180,92.16666666666667
65561,720575940625047484,59.833333333333336
65834,720575940625102692,65.03333333333333
66104,720575940625164558,2.433333333333333
66152,720575940625175054,71.5
66173,720575940625178768,31.0
67856,720575940625580988,48.13333333333333
67978,720575940625612474,0.8666666666666667
68067,720575940625641402,1.9
68349,720575940625705930,74.93333333333334
68481,720575940625737776,44.333333333333336
68659,720575940625779075,0.7333333333333333
68951,720575940625852464,0.03333333333333333
68980,720575940625861660,46.7
68999,720575940625867056,73.1
69033,720575940625874992,78.26666666666667
69036,720575940625875504,67.93333333333334
69760,720575940626038714,2.033333333333333
70313,720575940626159306,1.1333333333333333
70342,720575940626163658,0.06666666666666667
70468,720575940626191306,115.8
70808,720575940626256765,17.133333333333333
70923,720575940626278974,15.2
70928,720575940626279742,47.13333333333333
70972,720575940626289021,18.966666666666665
71069,720575940626308697,33.4
71858,720575940626456081,0.1
71922,720575940626468178,3.1
71980,720575940626478082,0.8
72081,720575940626495746,42.96666666666667
72797,720575940626626597,32.06666666666667
74085,720575940626860421,0.23333333333333334
74392,720575940626919144,0.03333333333333333
74644,720575940626968216,4.733333333333333
74665,720575940626972056,40.9
74781,720575940626993694,24.3
74807,720575940626999464,15.266666666666667
75299,720575940627083294,27.366666666666667
75316,720575940627086594,25.6
75455,720575940627107271,20.333333333333332
75498,720575940627113544,0.16666666666666666
77021,720575940627383685,141.23333333333332
77171,720575940627410451,32.0
77369,720575940627446661,8.533333333333333
78780,720575940627704392,8.733333333333333
79275,720575940627779983,27.4
79461,720575940627812168,18.933333333333334
79473,720575940627814728,6.833333333333333
79499,720575940627819151,38.63333333333333
79565,720575940627828296,17.166666666666668
79674,720575940627847752,49.03333333333333
80241,720575940627949626,1.1333333333333333
80673,720575940628029180,0.23333333333333334
81095,720575940628114684,78.16666666666667
81170,720575940628129129,0.1
83522,720575940628598121,90.56666666666666
83658,720575940628630171,20.8
83742,720575940628648809,57.53333333333333
83861,720575940628676457,29.833333333333332
83946,720575940628695043,0.7333333333333333
84171,720575940628755815,66.56666666666666
84511,720575940628826128,39.733333333333334
84634,720575940628853239,197.26666666666668
85199,720575940628972048,54.333333333333336
85326,720575940628995331,1.5
85336,720575940628997123,18.266666666666666
85345,720575940628998659,25.566666666666666
85353,720575940629000783,23.533333333333335
86214,720575940629176663,191.86666666666667
86357,720575940629207963,30.533333333333335
86485,720575940629239934,17.533333333333335
87034,720575940629377132,0.7333333333333333
87110,720575940629393207,0.7333333333333333
87229,720575940629421415,4.833333333333333
87671,720575940629508599,4.233333333333333
87933,720575940629561347,27.033333333333335
88182,720575940629623351,8.433333333333334
88340,720575940629664768,13.4
88354,720575940629667639,0.7333333333333333
88808,720575940629778554,116.2
88923,720575940629804158,1.2
88949,720575940629810748,65.23333333333333
88957,720575940629812346,12.033333333333333
89304,720575940629888530,146.5
89978,720575940630034231,22.033333333333335
90032,720575940630044278,10.366666666666667
90267,720575940630094652,15.4
90982,720575940630233916,196.6
91283,720575940630291767,1.1333333333333333
91867,720575940630403031,2.6666666666666665
92208,720575940630461404,0.06666666666666667
92350,720575940630488540,20.233333333333334
92635,720575940630548751,0.1
92777,720575940630579574,68.9
93164,720575940630664556,36.63333333333333
93178,720575940630667372,47.46666666666667
93220,720575940630674038,26.9
93271,720575940630683385,63.03333333333333
93303,720575940630689644,1.5
93344,720575940630695798,0.43333333333333335
93745,720575940630771449,36.03333333333333
93808,720575940630781433,4.266666666666667
93880,720575940630797113,195.73333333333332
93932,720575940630806267,35.0
94000,720575940630820919,47.833333333333336
94102,720575940630839371,0.36666666666666664
94216,720575940630865724,71.86666666666666
94232,720575940630868793,124.03333333333333
94400,720575940630903291,1.5333333333333334
94562,720575940630931999,13.733333333333333
94829,720575940630980559,13.5
94929,720575940630996055,64.76666666666667
95408,720575940631108303,3.7333333333333334
95683,720575940631168057,18.4
96148,720575940631267409,0.7333333333333333
96231,720575940631282194,0.06666666666666667
96236,720575940631283267,21.266666666666666
96488,720575940631340815,20.766666666666666
96533,720575940631349335,76.5
96746,720575940631406411,43.86666666666667
97471,720575940631575327,0.7333333333333333
97680,720575940631629160,1.0
97804,720575940631662648,14.866666666666667
97952,720575940631703608,51.833333333333336
97995,720575940631714119,19.2
98757,720575940631918649,82.16666666666667
98926,720575940631959097,56.56666666666667
98972,720575940631967506,0.26666666666666666
99079,720575940631989352,1.4333333333333333
99113,720575940631994728,18.4
99123,720575940631997032,54.6
99137,720575940631999080,42.13333333333333
99364,720575940632047890,88.86666666666666
99658,720575940632118156,85.93333333333334
99707,720575940632134227,11.133333333333333
99781,720575940632159519,16.766666666666666
100113,720575940632252743,68.6
100323,720575940632304711,31.3
100337,720575940632307025,1.1333333333333333
100503,720575940632354641,0.36666666666666664
100552,720575940632365905,43.86666666666667
100853,720575940632425919,196.96666666666667
101534,720575940632602532,58.666666666666664
101737,720575940632648612,110.03333333333333
101772,720575940632659404,5.766666666666667
102023,720575940632722515,1.1333333333333333
102027,720575940632722771,52.6
102632,720575940632889389,197.76666666666668
102839,720575940632962786,1.0
103228,720575940633116256,6.933333333333334
103321,720575940633143833,199.03333333333333
103452,720575940633185567,72.43333333333334
103737,720575940633277209,98.4
103786,720575940633293025,23.7
103836,720575940633308371,7.433333333333334
103849,720575940633316563,22.8
104001,720575940633373651,14.0
104159,720575940633434208,0.7333333333333333
104575,720575940633612698,48.166666666666664
104740,720575940633674135,55.766666666666666
105952,720575940634210155,2.3666666666666667
106218,720575940634301852,31.766666666666666
106495,720575940634428058,6.833333333333333
106937,720575940634645600,79.9
107188,720575940634756203,3.6
107252,720575940634782359,0.03333333333333333
107370,720575940634825623,12.3
107941,720575940635055039,45.96666666666667
108277,720575940635166571,0.6666666666666666
108333,720575940635179871,77.9
108450,720575940635211115,13.566666666666666
108563,720575940635239672,39.5
109025,720575940635451546,16.466666666666665
109376,720575940635578303,46.166666666666664
109462,720575940635611316,6.433333333333334
109850,720575940635771316,1.1333333333333333
109959,720575940635839077,2.2666666666666666
110371,720575940636053678,76.3
110609,720575940636165624,33.333333333333336
110937,720575940636346487,5.0
111558,720575940636654703,1.1333333333333333
111878,720575940636809646,26.066666666666666
111912,720575940636828334,1.9333333333333333
112076,720575940636895406,31.866666666666667
112570,720575940637144944,10.633333333333333
113040,720575940637360730,6.333333333333333
113421,720575940637568838,202.06666666666666
113605,720575940637656286,11.366666666666667
113902,720575940637790527,9.466666666666667
114099,720575940637902938,0.7333333333333333
114497,720575940638088262,7.433333333333334
114540,720575940638103349,114.9
114756,720575940638181092,75.13333333333334
114820,720575940638202345,191.26666666666668
116836,720575940639170723,2.466666666666667
116888,720575940639198397,23.166666666666668
116889,720575940639198653,199.96666666666667
117066,720575940639285949,86.4
117163,720575940639332736,198.9
117375,720575940639425112,36.233333333333334
118219,720575940639785379,0.8333333333333334
118225,720575940639786915,38.7
118300,720575940639813365,0.06666666666666667
118669,720575940639972816,20.733333333333334
119716,720575940640649691,198.46666666666667
119892,720575940640839120,20.166666666666668
120371,720575940641366517,75.73333333333333
120456,720575940641480949,9.266666666666667
120543,720575940641585627,0.7
121134,720575940642335373,15.666666666666666
121193,720575940642428045,71.03333333333333
121894,720575940643543496,1.2666666666666666
121898,720575940643551392,0.7333333333333333
122180,720575940643867296,62.56666666666667
122941,720575940644653348,45.5
122965,720575940644666148,1.1333333333333333
123055,720575940644758308,1.6333333333333333
123241,720575940644968215,0.7333333333333333
123314,720575940645045527,10.4
123317,720575940645047831,8.5
123633,720575940645352814,1.2666666666666666
123773,720575940645521262,61.8
124047,720575940645866292,0.06666666666666667
124806,720575940647029044,19.766666666666666
124808,720575940647030324,16.833333333333332
124813,720575940647033396,46.3
124864,720575940647081860,1.1333333333333333
125103,720575940647518340,46.53333333333333
125458,720575940648864633,10.833333333333334
125640,720575940649829241,59.0
126175,720575940652580086,112.66666666666667
126654,720575940655011489,14.933333333333334
126655,720575940655013025,59.36666666666667
126657,720575940655014049,99.66666666666667
127193,720575940660219265,93.26666666666667
127195,720575940660220289,5.433333333333334
127196,720575940660223873,63.43333333333333
127198,720575940660224641,2.3333333333333335
127200,720575940660229505,47.4
